college_name,city,state,nirf_rank,nirf_score,category,careers,min_cutoff,fees_lpa,avg_package_lpa
CMR Engineering College,Rangareddy,Telangana,,,Engineering,"Technology,Science",60,1.0,5.0
CMR Institute of Technology,Hyderabad,Telangana,,,Engineering,"Technology,Science",60,1.0,5.0
CMR Technical Campus,Hyderabad,Telangana,,,Engineering,"Technology,Science",60,1.0,5.0
COEP Technological University,Pune,Maharashtra,,,Engineering,"Technology,Science",60,1.0,5.0
Coimbatore Institute of Engineering and Technology,Coimbatore,Tamil Nadu,,,Engineering,"Technology,Science",60,1.0,5.0
Coimbatore Institute of Technology,Coimbatore,Tamil Nadu,,,Engineering,"Technology,Science",60,1.0,5.0
College of Agricultural Engineering & Technology,Hisar,Haryana,,,Engineering,"Technology,Science",60,1.0,5.0
College of Engineering,Kottayam,Kerala,,,Engineering,"Technology,Science",60,1.0,5.0
College of Engineering & Technology,AKOLA,Maharashtra,,,Engineering,"Technology,Science",60,1.0,5.0
"College of Engineering & Technology, Bhubaneswar",Bhubaneswar,Odisha,,,Engineering,"Technology,Science",60,1.0,5.0
"College of Engineering (CEB), Bhubaneswar",Khordha,Odisha,,,Engineering,"Technology,Science",60,1.0,5.0
"College of Engineering ,Karunagappally",Karunagappally,Kerala,,,Engineering,"Technology,Science",60,1.0,5.0
College of Engineering Perumon,Kollam,Kerala,,,Engineering,"Technology,Science",60,1.0,5.0
"College of Engineering, Cherthala",Cherthala,Kerala,,,Engineering,"Technology,Science",60,1.0,5.0
"COLLEGE OF ENGINEERING, PATHANAPURAM",Pathanapuram,Kerala,,,Engineering,"Technology,Science",60,1.0,5.0
"College of Engineering, Trivandrum",Thiruvananthapuram,Kerala,,,Engineering,"Technology,Science",60,1.0,5.0
"COLLEGE OF ENGINEERING, VADAKARA",Vadakara,Kerala,,,Engineering,"Technology,Science",60,1.0,5.0
College of Food and Dairy Technology,Chennai,Tamil Nadu,,,Engineering,"Technology,Science",60,1.0,5.0
College of Technology,Pantnagar,Uttarakhand,,,Engineering,"Technology,Science",60,1.0,5.0
College of Technology and Engineering,Udaipur,Rajasthan,,,Engineering,"Technology,Science",60,1.0,5.0
COORG INSTITUTE OF TECHNOLOGY,Ponnampet,Karnataka,,,Engineering,"Technology,Science",60,1.0,5.0
CSMSS Chh. Shahu College of Engineering,Aurangabad,Maharashtra,,,Engineering,"Technology,Science",60,1.0,5.0
"CT Institute of Engg. Management and Technology, Shahpur",Jalandhar,Punjab,,,Engineering,"Technology,Science",60,1.0,5.0
CT University,Ludhiana,Punjab,,,Engineering,"Technology,Science",60,1.0,5.0
CVR College of Engineering,Ibrahimpatan,Telangana,,,Engineering,"Technology,Science",60,1.0,5.0
D. M. I. College of Engineering,Kancheepuram,Tamil Nadu,,,Engineering,"Technology,Science",60,1.0,5.0
D. N. R. College of Engineering & Technology,West Godavari,Andhra Pradesh,,,Engineering,"Technology,Science",60,1.0,5.0
D. Y. Patil College of Engineering & Technology,Kolhapur,Maharashtra,,,Engineering,"Technology,Science",60,1.0,5.0
"D. Y. Patil Education Society, D.Y. Patil Technical Campus, Faculty of Engineering",Kolhapur,Maharashtra,,,Engineering,"Technology,Science",60,1.0,5.0
"D.K.T.E.SOCIETYs TEXTILE AND ENGINEERING INSTITUTE, ICHALKARANJI",Ichalkaranji,Maharashtra,,,Engineering,"Technology,Science",60,1.0,5.0
Dadi Institute of Engineering & Technology (DIET),Anakapalle,Andhra Pradesh,,,Engineering,"Technology,Science",60,1.0,5.0
DAITA MADHUSUDANA SASTRY SRI VENKATESWARA HINDU COLLEGE OF ENGINEERING,Machilipatnam,Andhra Pradesh,,,Engineering,"Technology,Science",60,1.0,5.0
Damisetty Bala Suresh Institute of Technology,Kavali,Andhra Pradesh,,,Engineering,"Technology,Science",60,1.0,5.0
Darshan Institute of Engineering & Technology,Rajkot,Gujarat,,,Engineering,"Technology,Science",60,1.0,5.0
DATTA MEGHE COLLEGE OF ENGINEERING,Navi Mumbai,Maharashtra,,,Engineering,"Technology,Science",60,1.0,5.0
DAV Institute of Engineering & Technology,Jalandhar,Punjab,,,Engineering,"Technology,Science",60,1.0,5.0
Dayalbagh Educational Institute,Agra,Uttar Pradesh,,,Engineering,"Technology,Science",60,1.0,5.0
Dayananda Sagar Academy of Technology & Management Technical Campus,Bengaluru,Karnataka,,,Engineering,"Technology,Science",60,1.0,5.0
Dayananda Sagar College of Engineering,Bengaluru,Karnataka,,,Engineering,"Technology,Science",60,1.0,5.0
Dayananda Sagar University,Bengaluru,Karnataka,,,Engineering,"Technology,Science",60,1.0,5.0
Deenbandhu Chhotu Ram University of Science & Technology,Sonipat,Haryana,,,Engineering,"Technology,Science",60,1.0,5.0
Defence Institute of Advanced Technology,Pune,Maharashtra,,,Engineering,"Technology,Science",60,1.0,5.0
Delhi Global Institute of Technology,Jhajjar,Haryana,,,Engineering,"Technology,Science",60,1.0,5.0
DELHI TECHNICAL CAMPUS,GREATER NOIDA,Uttar Pradesh,,,Engineering,"Technology,Science",60,1.0,5.0
Delhi Technological University,New Delhi,Delhi,,,Engineering,"Technology,Science",60,1.0,5.0
Deogiri Technical Campus for Engineering and Management Studies,Aurangabad,Maharashtra,,,Engineering,"Technology,Science",60,1.0,5.0
Desh Bhagat University,Mandi Gobindgarh,Punjab,,,Engineering,"Technology,Science",60,1.0,5.0
Devi Ahilya Vishwavidyalaya,Indore,Madhya Pradesh,,,Engineering,"Technology,Science",60,1.0,5.0
Devineni Venkata Ramana & Dr. Hima Sekhar MIC College of Technology,KANCHIKACHERLA,Andhra Pradesh,,,Engineering,"Technology,Science",60,1.0,5.0
Dhaanish Ahmed College of Engineering,Kancheepuram,Tamil Nadu,,,Engineering,"Technology,Science",60,1.0,5.0
Dhanalakshmi College of Engineering,Chennai,Tamil Nadu,,,Engineering,"Technology,Science",60,1.0,5.0
Dhanalakshmi Srinivasan College of Engineering,Coimbatore,Tamil Nadu,,,Engineering,"Technology,Science",60,1.0,5.0
DHANALAKSHMI SRINIVASAN COLLEGE OF ENGINEERING AND TECHNOLOGY,Mamallapuram,Tamil Nadu,,,Engineering,"Technology,Science",60,1.0,5.0
Dhanalakshmi Srinivasan Engineering College,Perambalur,Tamil Nadu,,,Engineering,"Technology,Science",60,1.0,5.0
DHANEKULA INSTITUTE OF ENGINEERING & TECHNOLOGY,Vijayawada,Andhra Pradesh,,,Engineering,"Technology,Science",60,1.0,5.0
Dharmsinh Desai University,Nadiad,Gujarat,,,Engineering,"Technology,Science",60,1.0,5.0
Dhirajlal Gandhi College of Technology,Salem,Tamil Nadu,,,Engineering,"Technology,Science",60,1.0,5.0
Dhirubhai Ambani Institute of Information and Communication Technology,Gandhinagar,Gujarat,,,Engineering,"Technology,Science",60,1.0,5.0
"DHOLE PATIL EDUCATION SOCIETY'S, DHOLE PATIL COLLEGE OF ENGINEERING.",Pune,Maharashtra,,,Engineering,"Technology,Science",60,1.0,5.0
DIBRUGARH UNIVERSITY INSTITUTE OF ENGINEERING AND TECHNOLOGY,Dibrugarh,Assam,,,Engineering,"Technology,Science",60,1.0,5.0
DIT University,Dehradun,Uttarakhand,,,Engineering,"Technology,Science",60,1.0,5.0
DMI Engineering College,Kanniyakumari,Tamil Nadu,,,Engineering,"Technology,Science",60,1.0,5.0
"DNYANSHREE INSTITUTE OF ENGINEERING AND TECHNOLOGY, SATARA",Satara,Maharashtra,,,Engineering,"Technology,Science",60,1.0,5.0
"DON BOSCO COLLEGE OF ENGINEERING, FATORDA, MARGAO",South Goa,Goa,,,Engineering,"Technology,Science",60,1.0,5.0
Don Bosco Institute Of Technology - Mumbai,Mumbai,Maharashtra,,,Engineering,"Technology,Science",60,1.0,5.0
"Don Bosco Institute of Technology, BANGALORE",Bengaluru,Karnataka,,,Engineering,"Technology,Science",60,1.0,5.0
Dr Akhilesh Das Gupta Institute of Technology & Management,East Delhi,Delhi,,,Engineering,"Technology,Science",60,1.0,5.0
Dr D Y Patil Prathisthan College of Engineering Salokhe-Nagar Kolhapur,KOLHAPUR,Maharashtra,,,Engineering,"Technology,Science",60,1.0,5.0
"Dr D. Y. Patil Pratishthans D.Y. Patil College of Engineering, Akurdi, Pune",Pune,Maharashtra,,,Engineering,"Technology,Science",60,1.0,5.0
Dr. Ambedkar Institute of Technology,Bengaluru,Karnataka,,,Engineering,"Technology,Science",60,1.0,5.0
"DR. AMBEDKAR INSTITUTE OF TECHNOLOGY FOR HANDICAPPED, U.P.",Kanpur,Uttar Pradesh,,,Engineering,"Technology,Science",60,1.0,5.0
Dr. B R Ambedkar National Institute of Technology Jalandhar,Jalandhar,Punjab,,,Engineering,"Technology,Science",60,1.0,5.0
Dr. B. R. Ambedkar Institute of Technology,South Andaman,Andaman and Nicobar Islands,,,Engineering,"Technology,Science",60,1.0,5.0
"Dr. B.C. Roy Engineering College, Durgapur",Bardhaman,West Bengal,,,Engineering,"Technology,Science",60,1.0,5.0
Dr. Babasaheb Ambedkar Technological University,Raigarh,Maharashtra,,,Engineering,"Technology,Science",60,1.0,5.0
"Dr. D. Y. Patil Institute of Engineering, Management and Research",Pune,Maharashtra,,,Engineering,"Technology,Science",60,1.0,5.0
Dr. D. Y. Patil Institute of Technology,Pune,Maharashtra,,,Engineering,"Technology,Science",60,1.0,5.0
"Dr. J. J. Magdum College of  Engineering, JAYSINGPUR",Kolhapur,Maharashtra,,,Engineering,"Technology,Science",60,1.0,5.0
"DR. K.N. MODI INSTITUTE OF ENGINEERING AND TECHNOLOGY, MODINAGAR, GHAZIABAD",Ghaziabad,Uttar Pradesh,,,Engineering,"Technology,Science",60,1.0,5.0
Dr. Lankapalli Bullayya College of Engineering,Visakhapatnam,Andhra Pradesh,,,Engineering,"Technology,Science",60,1.0,5.0
Dr. M. G. R. Educational and Research Institute,Chennai,Tamil Nadu,,,Engineering,"Technology,Science",60,1.0,5.0
Dr. Mahalingam College of Engineering and Technology,Pollachi,Tamil Nadu,,,Engineering,"Technology,Science",60,1.0,5.0
Dr. N. G. P. Institute of Technology,Coimbatore,Tamil Nadu,,,Engineering,"Technology,Science",60,1.0,5.0
"Dr. S. & S. S. Ghandhy Government Engineering College, Surat",Surat,Gujarat,,,Engineering,"Technology,Science",60,1.0,5.0
Dr. Samuel George Institute of Engineering & Technology,Markapur,Andhra Pradesh,,,Engineering,"Technology,Science",60,1.0,5.0
Dr. Sivanthi Aditanar College of Engineering,Tiruchendur,Tamil Nadu,,,Engineering,"Technology,Science",60,1.0,5.0
Dr. T. Thimmaiah Institute of Technology,KGF,Karnataka,,,Engineering,"Technology,Science",60,1.0,5.0
DR. V. R. GODHANIA COLLEGE OF ENGINEERING & TECHNOLOGY,Porbandar,Gujarat,,,Engineering,"Technology,Science",60,1.0,5.0
Dr. Vishwanath Karad MIT World Peace University,Pune,Maharashtra,,,Engineering,"Technology,Science",60,1.0,5.0
Dr. VRK Women's College of Engineering & Technology,NA,Telangana,,,Engineering,"Technology,Science",60,1.0,5.0
Dr.G.U.Pope College of Engineering,TUTICORIN,Tamil Nadu,,,Engineering,"Technology,Science",60,1.0,5.0
"Dr.K.V.Subba Reddy Institute of Technology, Kurnool",Kurnool,Andhra Pradesh,,,Engineering,"Technology,Science",60,1.0,5.0
Dr.Rajendra Gode Institute of Technology and Research Amravati,Amravati,Maharashtra,,,Engineering,"Technology,Science",60,1.0,5.0
DR.SUDHIR CHANDRA SUR INSTITUTE OF TECHNOLOGY AND SPORTS COMPLEX,Kolkata,West Bengal,,,Engineering,"Technology,Science",60,1.0,5.0
Dream Institute of Technology,Kolkata,West Bengal,,,Engineering,"Technology,Science",60,1.0,5.0
Driems,Cuttack,Odisha,,,Engineering,"Technology,Science",60,1.0,5.0
Dronacharya College of Engineering,Gurgaon,Haryana,,,Engineering,"Technology,Science",60,1.0,5.0
Dronacharya Group of Institutions,Greater Noida,Uttar Pradesh,,,Engineering,"Technology,Science",60,1.0,5.0
Dumka Engineering College(ESTD. By Govt. of Jharkhand & Run by Techno India under PPP),Dumka,Jharkhand,,,Engineering,"Technology,Science",60,1.0,5.0
Durgapur Institute of Advanced Technology and Management 155,Barddhaman,West Bengal,,,Engineering,"Technology,Science",60,1.0,5.0
E.G.S. Pillay Engineering College,Nagapattinam,Tamil Nadu,,,Engineering,"Technology,Science",60,1.0,5.0
"East Point College of Engg., & Tech., BANGALORE",Bangalore - 560 049,Karnataka,,,Engineering,"Technology,Science",60,1.0,5.0
East West Institute of Technology,Bengaluru,Karnataka,,,Engineering,"Technology,Science",60,1.0,5.0
Easwari Engineering College,Chennai,Tamil Nadu,,,Engineering,"Technology,Science",60,1.0,5.0
Engineering College Bikaner,Bikaner,Rajasthan,,,Engineering,"Technology,Science",60,1.0,5.0
Er. Perumal Manimekalai College of Engineering,Krishnagiri,Tamil Nadu,,,Engineering,"Technology,Science",60,1.0,5.0
"ERANAD KNOWLEDGE CITY TECHNICAL CAMPUS, CHERUKULAM, MANJERI",Malappuram,Kerala,,,Engineering,"Technology,Science",60,1.0,5.0
Erode Sengunthar Engineering College,Erode,Tamil Nadu,,,Engineering,"Technology,Science",60,1.0,5.0
"ESHAN COLLEGE OF ENGINEERING, AGRA-MATHURA HIGHWAY, MATHURA",Mathura,Uttar Pradesh,,,Engineering,"Technology,Science",60,1.0,5.0
Eswar College of Engineering,Guntur,Andhra Pradesh,,,Engineering,"Technology,Science",60,1.0,5.0
"Everest Education Society Sanchalit, College of Engineering",Aurangabad,Maharashtra,,,Engineering,"Technology,Science",60,1.0,5.0
EXCEL ENGINEERING COLLEGE,Namakkal,Tamil Nadu,,,Engineering,"Technology,Science",60,1.0,5.0
Excelsior Education Societys K  C  College of Engineering Mith Bunder Road Kopri Thane (E)  400 603,Thane,Maharashtra,,,Engineering,"Technology,Science",60,1.0,5.0
"Fatima Michael College of Engineering and Technology, Madurai",Madurai,Tamil Nadu,,,Engineering,"Technology,Science",60,1.0,5.0
Federal Institute of Science and Technology (FISAT),Ernakulam,Kerala,,,Engineering,"Technology,Science",60,1.0,5.0
Finolex Academy of Management and Technology,Ratnagiri,Maharashtra,,,Engineering,"Technology,Science",60,1.0,5.0
Fr. C. Rodrigues Institute of Technology,Navi Mumbai,Maharashtra,,,Engineering,"Technology,Science",60,1.0,5.0
Fr. Conceicao Rodrigues College of Engineering,Mumbai,Maharashtra,,,Engineering,"Technology,Science",60,1.0,5.0
FRANCIS XAVIER ENGINEERING COLLEGE,Tirunelveli,Tamil Nadu,,,Engineering,"Technology,Science",60,1.0,5.0
Future Institute of Engineering and Management,Kolkata,West Bengal,,,Engineering,"Technology,Science",60,1.0,5.0
G H PATEL COLLEGE OF ENGINEERING & TECHNOLOGY,Vallabh Vidyanagar,Gujarat,,,Engineering,"Technology,Science",60,1.0,5.0
"G M Institute of Technology, DAVANGERE",Davangere,Karnataka,,,Engineering,"Technology,Science",60,1.0,5.0
"G S S S Institute of Engineering & Technology for Women, MYSORE",Mysuru,Karnataka,,,Engineering,"Technology,Science",60,1.0,5.0
G. D. Goenka University,Gurgaon,Haryana,,,Engineering,"Technology,Science",60,1.0,5.0
"G. H. Raisoni College of Engineering, Nagpur",Nagpur,Maharashtra,,,Engineering,"Technology,Science",60,1.0,5.0
G. I. D. C. Degree Enginering College,Navsari,Gujarat,,,Engineering,"Technology,Science",60,1.0,5.0
G. K. M. College of Engineering and Technology,Chennai,Tamil Nadu,,,Engineering,"Technology,Science",60,1.0,5.0
G. L. A. University,Mathura,Uttar Pradesh,,,Engineering,"Technology,Science",60,1.0,5.0
G. Madegowda Institute of Technology,Mandya,Karnataka,,,Engineering,"Technology,Science",60,1.0,5.0
G. N. A. University,Kapurthala,Punjab,,,Engineering,"Technology,Science",60,1.0,5.0
G. Narayanamma Institute of Technology & Science for Women,Hyderabad,Telangana,,,Engineering,"Technology,Science",60,1.0,5.0
G. Pullaiah College of Engineering and Technology,Kurnool,Andhra Pradesh,,,Engineering,"Technology,Science",60,1.0,5.0
G.L.Bajaj Institute of Technology and Management,Greater Noida,Uttar Pradesh,,,Engineering,"Technology,Science",60,1.0,5.0
G.Pulla Reddy Engineering College,Kurnool,Andhra Pradesh,,,Engineering,"Technology,Science",60,1.0,5.0
Galgotias College of Engineering & Technology,Greater Noida,Uttar Pradesh,,,Engineering,"Technology,Science",60,1.0,5.0
Galgotias University,Gautam Budh Nagar,Uttar Pradesh,,,Engineering,"Technology,Science",60,1.0,5.0
Ganadipathy Tulsi's Engineering College,Vellore,Tamil Nadu,,,Engineering,"Technology,Science",60,1.0,5.0
Gandhi Engieering College (GEC),Bhubaneswar,Odisha,,,Engineering,"Technology,Science",60,1.0,5.0
"Gandhi Institute for Education and Technology (GIET), Bhubaneswar",Bhubaneswar,Odisha,,,Engineering,"Technology,Science",60,1.0,5.0
"Gandhi Institute for Technological Advancement (GITA), Bhubaneswar",Bhubaneswar,Odisha,,,Engineering,"Technology,Science",60,1.0,5.0
Gandhi Institute for Technology (GIFT),Bhubaneswar,Odisha,,,Engineering,"Technology,Science",60,1.0,5.0
GANDHI INSTITUTE OF EXCELLENT TECHNOCRATS,Bhubaneswar,Odisha,,,Engineering,"Technology,Science",60,1.0,5.0
Gandhi Institute of Technology and Management,Visakhapatnam,Andhra Pradesh,,,Engineering,"Technology,Science",60,1.0,5.0
"Gandhi Institute of Technology And Management (GITAM), Bhubaneswar",BHUBANESWAR,Odisha,,,Engineering,"Technology,Science",60,1.0,5.0
"GANESH COLLEGE OF ENGINEERING, SALEM",SALEM,Tamil Nadu,,,Engineering,"Technology,Science",60,1.0,5.0
Ganga Institute of Technology & Management,Jhajjar,Haryana,,,Engineering,"Technology,Science",60,1.0,5.0
Ganpat University,"Ganpat Vidyanagar, Mehsana",Gujarat,,,Engineering,"Technology,Science",60,1.0,5.0
Gargi Memorial Institute of Technology Campus,Kolkata,West Bengal,,,Engineering,"Technology,Science",60,1.0,5.0
Gates Institute of Technology,Gooty,Andhra Pradesh,,,Engineering,"Technology,Science",60,1.0,5.0
Gateway Institute Of Engineering & Technology,Sonipat,Haryana,,,Engineering,"Technology,Science",60,1.0,5.0
Gautam Buddha University,Gautam Buddha Nagar,Uttar Pradesh,,,Engineering,"Technology,Science",60,1.0,5.0
Gaya College of Engineering,Gaya,Bihar,,,Engineering,"Technology,Science",60,1.0,5.0
Gayatri Vidya Parishad College for Degree and P.G Courses (Autonomous),Visakhapatnam,Andhra Pradesh,,,Engineering,"Technology,Science",60,1.0,5.0
Gayatri Vidya Parishad College of Engineering,Visakhapatnam,Andhra Pradesh,,,Engineering,"Technology,Science",60,1.0,5.0
Gayatri Vidya Parishad College of Engineering for Women,Visakhapatnam,Andhra Pradesh,,,Engineering,"Technology,Science",60,1.0,5.0
"GCRG Memorial Trust?s Group of Institutions, Faculty of Engineering",Lucknow,Uttar Pradesh,,,Engineering,"Technology,Science",60,1.0,5.0
Geetanjali Institute of Technical Studies,Udaipur,Rajasthan,,,Engineering,"Technology,Science",60,1.0,5.0
GEETHANJALI COLLEGE OF ENGINEERING AND TECHNOLOGY,Medchal Malkajgiri,Telangana,,,Engineering,"Technology,Science",60,1.0,5.0
GEETHANJALI INSTITUTE OF SCIENCE AND TECHNOLOGY,Nellore,Andhra Pradesh,,,Engineering,"Technology,Science",60,1.0,5.0
GF's Godavari College of Engineering,Jalgaon,Maharashtra,,,Engineering,"Technology,Science",60,1.0,5.0
"GHANI KHAN CHOUDHURY INSTITUTE OF ENGINEERING & TECHNOLOGY, KOTWALI, MALDA",MALDA,West Bengal,,,Engineering,"Technology,Science",60,1.0,5.0
Gharda Foundations Gharda Institute of Technology,Ratnagiri,Maharashtra,,,Engineering,"Technology,Science",60,1.0,5.0
GIANI ZAIL SINGH CAMPUS COLLEGE OF ENGINEERING & TECHNOLOGY BATHINDA,Bathinda,Punjab,,,Engineering,"Technology,Science",60,1.0,5.0
"GIET University, Gunupur",GUNUPUR,Odisha,,,Engineering,"Technology,Science",60,1.0,5.0
Global Academy of Technology,Bengaluru,Karnataka,,,Engineering,"Technology,Science",60,1.0,5.0
Global Institute of Engineering & Technology,Hyderabad,Telangana,,,Engineering,"Technology,Science",60,1.0,5.0
Global Institute of Engineering and Technology,Vellore,Tamil Nadu,,,Engineering,"Technology,Science",60,1.0,5.0
Global Institute of Technology,Jaipur,Rajasthan,,,Engineering,"Technology,Science",60,1.0,5.0
GMR Institute of Technology,Rajam,Andhra Pradesh,,,Engineering,"Technology,Science",60,1.0,5.0
Gnanamani College of Technology,Namakkal,Tamil Nadu,,,Engineering,"Technology,Science",60,1.0,5.0
Goa College of Engineering (Government of Goa),Ponda,Goa,,,Engineering,"Technology,Science",60,1.0,5.0
Godavari Institute of Engineering & Technology,Rajahmundry,Andhra Pradesh,,,Engineering,"Technology,Science",60,1.0,5.0
"Gogte Institute of Technology, BELGAUM",Belagavi,Karnataka,,,Engineering,"Technology,Science",60,1.0,5.0
Gojan School of Business and Technology,Chennai,Tamil Nadu,,,Engineering,"Technology,Science",60,1.0,5.0
Goka Raju Ranga Raju Institute of Engineering & Technology,Hyderabad,Telangana,,,Engineering,"Technology,Science",60,1.0,5.0
